"ID","LookupID","sequencingID","Status","extractionID","SampleID","Cruise","Gradients","Type","project","Dataset","Station","Cast","Replicate","Datetime.local","Datetime.utc","Latitude.dec","Longitude.dec","Depth.m","Filter.um","Volume.L","Treatment","Incubation.time","Notes"
"G2.REXP1.PA.HFe.T96.3um.A","morales_grc_rnaseq_6",327935,NA,"MS83","g2-inc-pa.S7.rexp1.HFe.T96.3um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",7,NA,"A",2017-06-07 15:00:00,2017-06-08 01:00:00,41.4,-158,15,3,7,"rexp1.HFe","T96","Resource ratio incubation"
"G2.REXP2.PA.Ctrl.T96.3um.B","morales_grc_rnaseq_6",327936,NA,"MS84","g2-inc-pa.S11.rexp2.Ctrl.T72.3um.B","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"B",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,3,8,"rexp2.Ctrl","T72","Resource ratio incubation"
"G2.REXP1.PA.NPFe.T96.3um.B","morales_grc_rnaseq_6",327937,NA,"MS85","g2-inc-pa.S7.rexp1.NPFe.T96.3um.B","mgl1704","G2","RRexp","G2-inc-pa","inc",7,NA,"B",2017-06-07 15:00:00,2017-06-08 01:00:00,41.4,-158,15,3,7,"rexp1.NPFe","T96","Resource ratio incubation"
"G2.REXP2.PA.NP.T96.0_2um.B","morales_grc_rnaseq_6",327938,NA,"MS87","g2-inc-pa.S11.rexp2.NP.T72.0.2um.B","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"B",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,0.2,7,"rexp2.NP","T72","Resource ratio incubation"
"G2.REXP1.PA.NPFe.T96.3um.A","morales_grc_rnaseq_6",327939,NA,"MS94","g2-inc-pa.S7.rexp1.NPFe.T96.3um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",7,NA,"A",2017-06-07 15:00:00,2017-06-08 01:00:00,41.4,-158,15,3,7,"rexp1.NPFe","T96","Resource ratio incubation"
"G2.REXP1.PA.NPFe.T96.0_2um.A","morales_grc_rnaseq_6",327940,NA,"MS95","g2-inc-pa.S7.rexp1.NPFe.T96.0.2um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",7,NA,"A",2017-06-07 15:00:00,2017-06-08 01:00:00,41.4,-158,15,0.2,7,"rexp1.NPFe","T96","Resource ratio incubation"
"G2.REXP3.PA.HiNP.T96.3um.A","morales_grc_rnaseq_6",327941,NA,"MS97","g2-inc-pa.S16.rexp3.HiNP.T72.3um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",16,NA,"A",2017-06-12 12:00:00,2017-06-12 22:00:00,32.9,-158,15,3,7,"rexp3.HiNP","T72","Resource ratio incubation. T0 is S16 - 2017-06-09 16:02:00 local time"
"G2.REXP2.PA.Ctrl.T96.3um.A","morales_grc_rnaseq_6",327942,NA,"MS98","g2-inc-pa.S11.rexp2.Ctrl.T72.3um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",11,NA,"A",2017-06-09 10:00:00,2017-06-09 20:00:00,36.9,-158,15,3,7.5,"rexp2.Ctrl","T72","Resource ratio incubation"
"G2.REXP1.PA.LFe.T96.0_2um.A","morales_grc_rnaseq_6",327943,NA,"MS99","g2-inc-pa.S7.rexp1.LFe.T96.0.2um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",7,NA,"A",2017-06-07 15:00:00,2017-06-08 01:00:00,41.4,-158,15,0.2,7,"rexp1.LFe","T96","Resource ratio incubation"
"G2.REXP1.PA.LFe.T96.3um.A","morales_grc_rnaseq_6",327882,NA,"REXP1LFeA","g2-inc-pa.S7.rexp1.LFe.T96.3um.A","mgl1704","G2","RRexp","G2-inc-pa","inc",7,NA,"A",2017-06-07 15:00:00,2017-06-08 01:00:00,41.4,-158,15,3,7,"rexp1.LFe","T96","Resource ratio incubation"
